id_transaccion,folio,codigo,monto,fecha,es_anomalia,es_alerta_operativa,es_senal_contexto,cluster_anomalia,senales_contexto,nivel_riesgo,score_riesgo,reglas_activadas,mensaje_alerta
383,74484,PROPTI,105.6,2023-10-22,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=105.60, z=2.85 (umbral ±2.0) para código 'PROPTI'","Alerta tx 383 (folio 74484, cód PROPTI, monto 105.60): [MONTO_ATIPICO] — monto_atipico: monto_abs=105.60, z=2.85 (umbral ±2.0) para código 'PROPTI'"
252,38556,RENHAB,3854.0,2022-08-25,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=3854.00, z=2.10 (umbral ±2.0) para código 'RENHAB'","Alerta tx 252 (folio 38556, cód RENHAB, monto 3854.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=3854.00, z=2.10 (umbral ±2.0) para código 'RENHAB'"
12,102634,RENCOM,0.4,2024-08-19,True,False,True,CONTEXTO_RESERVACION,,MEDIO,20,"noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 12 (folio 102634, cód RENCOM, monto 0.40): [CONTEXTO_RESERVACION] — noches_inconsistentes: cargo=0, reserva=3.0"
382,99664,RENHAB,2821.85,2024-07-20,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR' (monto alto)",BAJO,0,,"Alerta tx 382 (folio 99664, cód RENHAB, monto 2821.85): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR' (monto alto)"
1234,4768,RENHAB,-2353.33,2021-05-13,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JML'",BAJO,0,,"Alerta tx 1234 (folio 4768, cód RENHAB, monto -2353.33): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JML'"
66,12346,EFE,6865.0,2021-09-17,True,False,False,,"USUARIO_MODIFICACION: creado por 'PMM', modificado por 'HMR' (monto alto)",BAJO,0,,"Alerta tx 66 (folio 12346, cód EFE, monto 6865.00): | ctx: USUARIO_MODIFICACION: creado por 'PMM', modificado por 'HMR' (monto alto)"
586,98100,RENHAB,-3820.71,2024-07-03,True,True,False,MONTO_ATIPICO | CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MBJ' (monto alto)",ALTO,50,"monto_atipico: monto_abs=3820.71, z=2.06 (umbral ±2.0) para código 'RENHAB' | cancelacion_monto_alto: monto cancelado=3820.71","Alerta tx 586 (folio 98100, cód RENHAB, monto -3820.71): [MONTO_ATIPICO | CANCELACION_SOSPECHOSA] — monto_atipico: monto_abs=3820.71, z=2.06 (umbral ±2.0) para código 'RENHAB'; cancelacion_monto_alto: monto cancelado=3820.71 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MBJ' (monto alto)"
788,19359,PROPTI,48.0,2022-01-03,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'EGT'",BAJO,0,,"Alerta tx 788 (folio 19359, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'EGT'"
368,72373,RENHAB,1562.0,2023-09-22,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RM2'",BAJO,0,,"Alerta tx 368 (folio 72373, cód RENHAB, monto 1562.00): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RM2'"
362,117364,RENHAB,0.0,2025-03-08,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 362 (folio 117364, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
896,56475,RENHAB,-3110.72,2023-04-21,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MCZ' (monto alto)",MEDIO,25,cancelacion_monto_alto: monto cancelado=3110.72,"Alerta tx 896 (folio 56475, cód RENHAB, monto -3110.72): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=3110.72 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MCZ' (monto alto)"
902,100563,RENHAB,2651.92,2024-07-27,True,False,False,,"USUARIO_MODIFICACION: creado por 'JLS', modificado por 'CEV' (monto alto)",BAJO,0,,"Alerta tx 902 (folio 100563, cód RENHAB, monto 2651.92): | ctx: USUARIO_MODIFICACION: creado por 'JLS', modificado por 'CEV' (monto alto)"
223,9948,PROPTI,12.0,2021-07-31,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'KJG'",BAJO,0,,"Alerta tx 223 (folio 9948, cód PROPTI, monto 12.00): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'KJG'"
785,15759,RENHAB,-1654.06,2021-11-13,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RFR'",BAJO,0,,"Alerta tx 785 (folio 15759, cód RENHAB, monto -1654.06): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RFR'"
201,128147,RENHAB,4191.23,2025-06-21,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=4191.23, z=2.51 (umbral ±2.0) para código 'RENHAB'","Alerta tx 201 (folio 128147, cód RENHAB, monto 4191.23): [MONTO_ATIPICO] — monto_atipico: monto_abs=4191.23, z=2.51 (umbral ±2.0) para código 'RENHAB'"
959,35627,PROPTI,48.0,2022-07-26,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RFR'",BAJO,0,,"Alerta tx 959 (folio 35627, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RFR'"
579,121368,RENHAB,5787.68,2025-04-17,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=5787.68, z=4.47 (umbral ±2.0) para código 'RENHAB'","Alerta tx 579 (folio 121368, cód RENHAB, monto 5787.68): [MONTO_ATIPICO] — monto_atipico: monto_abs=5787.68, z=4.47 (umbral ±2.0) para código 'RENHAB'"
197,4129,RENHAB,0.0,2021-05-03,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 197 (folio 4129, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
604,99948,RENHAB,4003.28,2024-07-20,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=4003.28, z=2.28 (umbral ±2.0) para código 'RENHAB'","Alerta tx 604 (folio 99948, cód RENHAB, monto 4003.28): [MONTO_ATIPICO] — monto_atipico: monto_abs=4003.28, z=2.28 (umbral ±2.0) para código 'RENHAB'"
597,95406,PROPTI,-58.08,2024-06-06,True,False,False,,"USUARIO_MODIFICACION: creado por 'VN2', modificado por 'RFR'",BAJO,0,,"Alerta tx 597 (folio 95406, cód PROPTI, monto -58.08): | ctx: USUARIO_MODIFICACION: creado por 'VN2', modificado por 'RFR'"
561,70931,RENHAB,0.0,2023-09-01,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 561 (folio 70931, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
253,41002,RENHAB,0.0,2022-10-04,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 253 (folio 41002, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
109,97636,PEREXT,5644.45,2024-06-26,True,True,False,MONTO_ATIPICO | CONTEXTO_RESERVACION,,MEDIO,45,"monto_atipico: monto_abs=5644.45, z=4.49 (umbral ±2.0) para código 'PEREXT' | noches_inconsistentes: cargo=0, reserva=6.0","Alerta tx 109 (folio 97636, cód PEREXT, monto 5644.45): [MONTO_ATIPICO | CONTEXTO_RESERVACION] — monto_atipico: monto_abs=5644.45, z=4.49 (umbral ±2.0) para código 'PEREXT'; noches_inconsistentes: cargo=0, reserva=6.0"
926,131782,PROPTI,-58.08,2025-08-01,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'",BAJO,0,,"Alerta tx 926 (folio 131782, cód PROPTI, monto -58.08): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'"
739,856,PROPTI,24.0,2021-03-16,True,False,False,,"USUARIO_MODIFICACION: creado por 'FJL', modificado por 'LBB'",BAJO,0,,"Alerta tx 739 (folio 856, cód PROPTI, monto 24.00): | ctx: USUARIO_MODIFICACION: creado por 'FJL', modificado por 'LBB'"
662,10539,RENHAB,2618.5,2021-08-09,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO' (monto alto)",BAJO,0,,"Alerta tx 662 (folio 10539, cód RENHAB, monto 2618.50): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JEO' (monto alto)"
203,34322,PROPTI,48.0,2022-07-16,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'NGA'",BAJO,0,,"Alerta tx 203 (folio 34322, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'NGA'"
77,53289,CANXFA,6046.02,2023-03-26,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2023-03-26, check-out=2023-03-22","Alerta tx 77 (folio 53289, cód CANXFA, monto 6046.02): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2023-03-26, check-out=2023-03-22"
699,63915,PROPTI,52.8,2023-07-03,True,True,False,DUPLICADO,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'JLS'",MEDIO,40,duplicado_exacto: 2 veces el mismo folio/código/monto/habitación/fecha,"Alerta tx 699 (folio 63915, cód PROPTI, monto 52.80): [DUPLICADO] — duplicado_exacto: 2 veces el mismo folio/código/monto/habitación/fecha — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'JLS'"
402,139886,PROPTI,-29.04,2025-11-13,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MYB'",BAJO,0,,"Alerta tx 402 (folio 139886, cód PROPTI, monto -29.04): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MYB'"
901,68368,RENHAB,-1405.54,2023-08-10,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'",BAJO,0,,"Alerta tx 901 (folio 68368, cód RENHAB, monto -1405.54): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'CEV'"
262,51044,PROPTI,52.8,2023-03-03,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AB9'",BAJO,0,,"Alerta tx 262 (folio 51044, cód PROPTI, monto 52.80): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AB9'"
1005,91942,PROPTI,58.08,2024-05-03,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'",BAJO,0,,"Alerta tx 1005 (folio 91942, cód PROPTI, monto 58.08): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'"
938,15862,RENHAB,2164.5,2021-11-13,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'AGH'",MEDIO,25,folio_alto_ratio_cancelaciones: 100% de movimientos cancelados,"Alerta tx 938 (folio 15862, cód RENHAB, monto 2164.50): [CANCELACION_SOSPECHOSA] — folio_alto_ratio_cancelaciones: 100% de movimientos cancelados — | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'AGH'"
571,135013,PROPTI,-29.04,2025-08-31,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'DOB', modificado por 'CEV'",MEDIO,25,folio_alto_ratio_cancelaciones: 100% de movimientos cancelados,"Alerta tx 571 (folio 135013, cód PROPTI, monto -29.04): [CANCELACION_SOSPECHOSA] — folio_alto_ratio_cancelaciones: 100% de movimientos cancelados — | ctx: USUARIO_MODIFICACION: creado por 'DOB', modificado por 'CEV'"
817,26150,RENHAB,-2977.59,2022-04-09,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT' (monto alto)",MEDIO,25,cancelacion_monto_alto: monto cancelado=2977.59,"Alerta tx 817 (folio 26150, cód RENHAB, monto -2977.59): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=2977.59 — | ctx: USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT' (monto alto)"
713,66082,PROPTI,105.6,2023-07-23,True,True,False,MONTO_ATIPICO,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AB9'",MEDIO,25,"monto_atipico: monto_abs=105.60, z=2.85 (umbral ±2.0) para código 'PROPTI'","Alerta tx 713 (folio 66082, cód PROPTI, monto 105.60): [MONTO_ATIPICO] — monto_atipico: monto_abs=105.60, z=2.85 (umbral ±2.0) para código 'PROPTI' — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'AB9'"
91,21272,CANXFA,3398.28,2022-01-31,True,True,False,FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION,,ALTO,55,"cargo_despues_checkout: fecha_cargo=2022-01-31, check-out=2022-01-27 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 91 (folio 21272, cód CANXFA, monto 3398.28): [FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION] — cargo_despues_checkout: fecha_cargo=2022-01-31, check-out=2022-01-27; noches_inconsistentes: cargo=0, reserva=3.0"
103,54881,RENMAN,0.01,2023-05-25,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2023-05-25, check-out=2023-04-11","Alerta tx 103 (folio 54881, cód RENMAN, monto 0.01): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2023-05-25, check-out=2023-04-11"
608,50210,PEREXT,963.0,2023-02-20,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'EJN'",BAJO,0,,"Alerta tx 608 (folio 50210, cód PEREXT, monto 963.00): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'EJN'"
8,DEP103,DEPRES,66300.0,2021-03-22,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=66300.00, z=3.11 (umbral ±2.0) para código 'DEPRES'","Alerta tx 8 (folio DEP103, cód DEPRES, monto 66300.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=66300.00, z=3.11 (umbral ±2.0) para código 'DEPRES'"
200,147832,CANXFA,600.0,2026-02-17,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2026-02-17, check-out=2026-02-10","Alerta tx 200 (folio 147832, cód CANXFA, monto 600.00): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2026-02-17, check-out=2026-02-10"
375,50892,RENHAB,0.0,2023-03-03,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'","Alerta tx 375 (folio 50892, cód RENHAB, monto 0.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'"
22,3065,RENCOM,0.06,2021-04-19,True,False,True,CONTEXTO_RESERVACION,,MEDIO,20,"noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 22 (folio 3065, cód RENCOM, monto 0.06): [CONTEXTO_RESERVACION] — noches_inconsistentes: cargo=0, reserva=3.0"
1017,112562,PROPTI,-87.12,2025-01-03,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'",MEDIO,25,cancelacion_monto_alto: monto cancelado=87.12,"Alerta tx 1017 (folio 112562, cód PROPTI, monto -87.12): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=87.12 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR'"
793,5584,RENHAB,1986.0,2021-05-28,True,False,True,CONTEXTO_RESERVACION,,MEDIO,20,"personas_inconsistentes: cargo=4, reserva=2.0","Alerta tx 793 (folio 5584, cód RENHAB, monto 1986.00): [CONTEXTO_RESERVACION] — personas_inconsistentes: cargo=4, reserva=2.0"
99,39268,CANXFA,2691.17,2022-09-06,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2022-09-06, check-out=2022-09-04","Alerta tx 99 (folio 39268, cód CANXFA, monto 2691.17): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2022-09-06, check-out=2022-09-04"
712,5473,RENHAB,1664.0,2021-05-25,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JML'",BAJO,0,,"Alerta tx 712 (folio 5473, cód RENHAB, monto 1664.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JML'"
215,25463,RENHAB,1963.44,2022-03-31,True,False,False,,"USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT'",BAJO,0,,"Alerta tx 215 (folio 25463, cód RENHAB, monto 1963.44): | ctx: USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT'"
126,77742,RESDEP,35000.0,2023-11-30,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=35000.00, z=3.40 (umbral ±2.0) para código 'RESDEP'","Alerta tx 126 (folio 77742, cód RESDEP, monto 35000.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=35000.00, z=3.40 (umbral ±2.0) para código 'RESDEP'"
548,111462,RENHAB,5778.36,2024-12-31,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=5778.36, z=4.46 (umbral ±2.0) para código 'RENHAB'","Alerta tx 548 (folio 111462, cód RENHAB, monto 5778.36): [MONTO_ATIPICO] — monto_atipico: monto_abs=5778.36, z=4.46 (umbral ±2.0) para código 'RENHAB'"
812,78910,RENHAB,-2930.2,2023-12-20,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'OLN' (monto alto)",BAJO,0,,"Alerta tx 812 (folio 78910, cód RENHAB, monto -2930.20): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'OLN' (monto alto)"
181,139637,TRANSF,39459.0,2025-11-09,True,True,False,MONTO_ATIPICO,,MEDIO,25,"monto_atipico: monto_abs=39459.00, z=4.39 (umbral ±2.0) para código 'TRANSF'","Alerta tx 181 (folio 139637, cód TRANSF, monto 39459.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=39459.00, z=4.39 (umbral ±2.0) para código 'TRANSF'"
576,5094,PROPTI,-48.0,2021-05-18,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JML'",BAJO,0,,"Alerta tx 576 (folio 5094, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'JML'"
868,27069,RENHAB,-1894.52,2022-04-18,True,False,False,,"USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT'",BAJO,0,,"Alerta tx 868 (folio 27069, cód RENHAB, monto -1894.52): | ctx: USUARIO_MODIFICACION: creado por 'AGH', modificado por 'EGT'"
430,9323,RENHAB,1684.76,2021-07-24,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'",BAJO,0,,"Alerta tx 430 (folio 9323, cód RENHAB, monto 1684.76): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'"
856,56488,PROPTI,-13.2,2023-04-22,True,False,False,,"USUARIO_MODIFICACION: creado por 'JLS', modificado por 'CEV'",BAJO,0,,"Alerta tx 856 (folio 56488, cód PROPTI, monto -13.20): | ctx: USUARIO_MODIFICACION: creado por 'JLS', modificado por 'CEV'"
80,109388,CANXFA,600.0,2024-11-27,True,True,False,FUERA_DE_ESTANCIA,,MEDIO,35,"cargo_despues_checkout: fecha_cargo=2024-11-27, check-out=2024-11-26","Alerta tx 80 (folio 109388, cód CANXFA, monto 600.00): [FUERA_DE_ESTANCIA] — cargo_despues_checkout: fecha_cargo=2024-11-27, check-out=2024-11-26"
3,148183,XFAC,7534.25,2026-02-23,True,False,True,CONTEXTO_RESERVACION,,MEDIO,20,"noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 3 (folio 148183, cód XFAC, monto 7534.25): [CONTEXTO_RESERVACION] — noches_inconsistentes: cargo=0, reserva=3.0"
791,136799,RENHAB,-3795.38,2025-09-26,True,True,False,MONTO_ATIPICO | CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MYB' (monto alto)",ALTO,50,"monto_atipico: monto_abs=3795.38, z=2.02 (umbral ±2.0) para código 'RENHAB' | cancelacion_monto_alto: monto cancelado=3795.38","Alerta tx 791 (folio 136799, cód RENHAB, monto -3795.38): [MONTO_ATIPICO | CANCELACION_SOSPECHOSA] — monto_atipico: monto_abs=3795.38, z=2.02 (umbral ±2.0) para código 'RENHAB'; cancelacion_monto_alto: monto cancelado=3795.38 — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'MYB' (monto alto)"
665,15862,PROPTI,-48.0,2021-11-18,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'ALM'",MEDIO,25,folio_alto_ratio_cancelaciones: 100% de movimientos cancelados,"Alerta tx 665 (folio 15862, cód PROPTI, monto -48.00): [CANCELACION_SOSPECHOSA] — folio_alto_ratio_cancelaciones: 100% de movimientos cancelados — | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'ALM'"
798,29491,RENHAB,426.0,2022-05-17,True,True,False,MONTO_ATIPICO,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'EGT'",MEDIO,25,"monto_atipico: monto_abs=426.00, z=-2.11 (umbral ±2.0) para código 'RENHAB'","Alerta tx 798 (folio 29491, cód RENHAB, monto 426.00): [MONTO_ATIPICO] — monto_atipico: monto_abs=426.00, z=-2.11 (umbral ±2.0) para código 'RENHAB' — | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'EGT'"
599,4096,PROPTI,-72.0,2021-05-04,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JML'",MEDIO,25,cancelacion_monto_alto: monto cancelado=72.00,"Alerta tx 599 (folio 4096, cód PROPTI, monto -72.00): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=72.00 — | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'JML'"
207,142475,CANXFA,600.0,2025-12-12,True,True,False,FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION,,ALTO,55,"cargo_despues_checkout: fecha_cargo=2025-12-12, check-out=2025-12-10 | noches_inconsistentes: cargo=0, reserva=3.0","Alerta tx 207 (folio 142475, cód CANXFA, monto 600.00): [FUERA_DE_ESTANCIA | CONTEXTO_RESERVACION] — cargo_despues_checkout: fecha_cargo=2025-12-12, check-out=2025-12-10; noches_inconsistentes: cargo=0, reserva=3.0"
413,100745,PROPTI,87.12,2024-07-27,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'JLS', modificado por 'OLN'",MEDIO,25,cancelacion_monto_alto: monto cancelado=87.12,"Alerta tx 413 (folio 100745, cód PROPTI, monto 87.12): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=87.12 — | ctx: USUARIO_MODIFICACION: creado por 'JLS', modificado por 'OLN'"
951,6971,RENHAB,-2299.0,2021-06-18,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'",BAJO,0,,"Alerta tx 951 (folio 6971, cód RENHAB, monto -2299.00): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'"
633,39999,PROPTI,-48.0,2022-09-17,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'SSL'",BAJO,0,,"Alerta tx 633 (folio 39999, cód PROPTI, monto -48.00): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'SSL'"
636,145009,EFE,-10000.0,2026-01-09,True,True,False,CANCELACION_SOSPECHOSA,"USUARIO_MODIFICACION: creado por 'N01', modificado por 'CEV' (monto alto)",MEDIO,25,cancelacion_monto_alto: monto cancelado=10000.00,"Alerta tx 636 (folio 145009, cód EFE, monto -10000.00): [CANCELACION_SOSPECHOSA] — cancelacion_monto_alto: monto cancelado=10000.00 — | ctx: USUARIO_MODIFICACION: creado por 'N01', modificado por 'CEV' (monto alto)"
734,89521,PROPTI,58.08,2024-04-09,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'OLN'",BAJO,0,,"Alerta tx 734 (folio 89521, cód PROPTI, monto 58.08): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'OLN'"
479,74109,RENHAB,3092.8,2023-10-17,True,False,False,,"USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR' (monto alto)",BAJO,0,,"Alerta tx 479 (folio 74109, cód RENHAB, monto 3092.80): | ctx: USUARIO_MODIFICACION: creado por 'EGT', modificado por 'RFR' (monto alto)"
629,287,RENHAB,1640.0,2021-03-06,True,False,False,,"USUARIO_MODIFICACION: creado por 'FJL', modificado por 'NCR'",BAJO,0,,"Alerta tx 629 (folio 287, cód RENHAB, monto 1640.00): | ctx: USUARIO_MODIFICACION: creado por 'FJL', modificado por 'NCR'"
551,21021,RENHAB,1842.02,2022-01-29,True,False,False,,"USUARIO_MODIFICACION: creado por 'AGH', modificado por 'GER'",BAJO,0,,"Alerta tx 551 (folio 21021, cód RENHAB, monto 1842.02): | ctx: USUARIO_MODIFICACION: creado por 'AGH', modificado por 'GER'"
42,146899,EFE,2810.0,2026-02-08,True,False,False,,"USUARIO_MODIFICACION: creado por 'SN2', modificado por 'AQX' (monto alto)",BAJO,0,,"Alerta tx 42 (folio 146899, cód EFE, monto 2810.00): | ctx: USUARIO_MODIFICACION: creado por 'SN2', modificado por 'AQX' (monto alto)"
874,5933,PROPTI,24.0,2021-06-02,True,False,False,,"USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'",BAJO,0,,"Alerta tx 874 (folio 5933, cód PROPTI, monto 24.00): | ctx: USUARIO_MODIFICACION: creado por 'MCC', modificado por 'RFR'"
291,32127,PROPTI,48.0,2022-06-22,True,False,False,,"USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RRN'",BAJO,0,,"Alerta tx 291 (folio 32127, cód PROPTI, monto 48.00): | ctx: USUARIO_MODIFICACION: creado por 'ALM', modificado por 'RRN'"
767,112115,PROPTI,29.04,2024-12-31,True,False,False,,"USUARIO_MODIFICACION: creado por 'AQX', modificado por 'RFR'",BAJO,0,,"Alerta tx 767 (folio 112115, cód PROPTI, monto 29.04): | ctx: USUARIO_MODIFICACION: creado por 'AQX', modificado por 'RFR'"
